37.7479, -84.2947
37.74786461822849, -84.20318034747662
37.74782923650212, -84.11166073870915
37.74779385482089, -84.0201411736975
37.747758473184795, -83.92862165244149
37.74772309159383, -83.83710217494101
37.74768771004801, -83.74558274119595
37.74765232854733, -83.65406335120613
37.74761694709178, -83.56254400497144
37.74758156568136, -83.47102470249176
37.74754618431608, -83.37950544376694
37.74751080299593, -83.28798622879684
37.74747542172092, -83.19646705758136
37.74744004049105, -83.10494793012033
37.74740465930632, -83.01342884641365
37.74736927816673, -82.92190980646117
37.74733389707227, -82.83039081026276
37.747298516022944, -82.73887185781827
37.747263135018756, -82.64735294912761
37.74722775405971, -82.55583408419061
37.747192373145786, -82.46431526300714
37.747156992277006, -82.37279648557707
37.74786461822849, -84.38621965252338
37.74782923650212, -84.47773926129085
37.74779385482089, -84.56925882630253
37.747758473184795, -84.66077834755853
37.74772309159383, -84.752297825059
37.74768771004801, -84.84381725880408
37.74765232854733, -84.93533664879389
37.74761694709178, -85.02685599502857
37.74758156568136, -85.11837529750827
37.74754618431608, -85.2098945562331
37.74751080299593, -85.30141377120319
37.74747542172092, -85.39293294241868
37.74744004049105, -85.48445206987971
37.74740465930632, -85.57597115358641
37.74736927816673, -85.6674901935389
37.74733389707227, -85.75900918973731
37.747298516022944, -85.8505281421818
37.747263135018756, -85.94204705087249
37.74722775405971, -86.03356591580949
37.747192373145786, -86.12508473699295
37.747156992277006, -86.21660351442301
37.74712161145335, -86.30812224809979
37.747086230674824, -86.39964093802345
37.74705084994144, -86.4911595841941
37.747015469253185, -86.58267818661184
37.74698008861007, -86.67419674527687
37.746944708012094, -86.76571526018928
37.74690932745925, -86.8572337313492
37.74687394695154, -86.94875215875678
37.74683856648897, -87.04027054241215
37.746803186071524, -87.13178888231542
37.746767805699214, -87.22330717846675
37.74673242537204, -87.31482543086628
37.74669704509, -87.40634363951412
37.74666166485309, -87.4978618044104
37.746626284661325, -87.58937992555526
37.74659090451468, -87.68089800294884
37.74655552441319, -87.77241603659127
37.746520144356815, -87.86393402648265
37.746484764345574, -87.95545197262317
37.746449384379474, -88.04696987501292
37.82026571166347, -84.2947
37.82023023748358, -84.20309069346436
37.820194763349036, -84.11148143095659
37.82015928925985, -84.01987221247654
37.820123815215986, -83.9282630380241
37.82008834121748, -83.83665390759914
37.82005286726431, -83.74504482120152
37.82001739335649, -83.65343577883108
37.819981919494005, -83.56182678048772
37.81994644567687, -83.47021782617131
37.819910971905074, -83.37860891588168
37.81987549817862, -83.28700004961873
37.819840024497516, -83.1953912273823
37.819804550861754, -83.10378244917229
37.81976907727133, -83.01217371498853
37.81973360372625, -82.9205650248309
37.819698130226506, -82.82895637869929
37.81966265677212, -82.73734777659354
37.81962718336306, -82.64573921851351
37.819591709999344, -82.55413070445907
37.819556236680974, -82.4625222344301
37.82023023748358, -84.38630930653567
37.820194763349036, -84.47791856904344
37.82015928925985, -84.56952778752347
37.820123815215986, -84.66113696197593
37.82008834121748, -84.7527460924009
37.82005286726431, -84.84435517879852
37.82001739335649, -84.93596422116894
37.819981919494005, -85.0275732195123
37.81994644567687, -85.11918217382873
37.819910971905074, -85.21079108411837
37.81987549817862, -85.30239995038133
37.819840024497516, -85.39400877261775
37.819804550861754, -85.48561755082777
37.81976907727133, -85.57722628501152
37.81973360372625, -85.66883497516915
37.819698130226506, -85.76044362130077
37.81966265677212, -85.85205222340652
37.81962718336306, -85.94366078148654
37.819591709999344, -86.03526929554099
37.819556236680974, -86.12687776556996
37.81952076340795, -86.21848619157359
37.81948529018026, -86.31009457355204
37.81944981699791, -86.40170291150542
37.8194143438609, -86.49331120543387
37.819378870769235, -86.58491945533753
37.81934339772292, -86.67652766121651
37.81930792472193, -86.76813582307098
37.819272451766295, -86.85974394090105
37.819236978856004, -86.95135201470686
37.819201505991046, -87.04296004448854
37.819130560397156, -87.22617597198006
37.819095087668224, -87.31778386969016
37.819059614984624, -87.40939172337667
37.81902414234637, -87.50099953303972
37.81898866975346, -87.59260729867944
37.81895319720587, -87.68421502029598
37.81891772470364, -87.77582269788945
37.81888225224675, -87.86743033146
37.89263142332692, -84.2947
37.892595856557286, -84.20300071720355
37.892560289833206, -84.11130147870857
37.89252472315467, -84.01960228451492
37.89248915652169, -83.92790313462247
37.89245358993426, -83.83620402903108
37.892418023392395, -83.74450496774061
37.892382456896065, -83.65280595075096
37.89234689044529, -83.56110697806197
37.892311324040065, -83.46940804967352
37.89227575768041, -83.37770916558544
37.89224019136629, -83.28601032579762
37.89220462509772, -83.19431153030992
37.8921690588747, -83.10261277912223
37.892133492697226, -83.01091407223437
37.892097926565306, -82.91921540964624
37.89206236047893, -82.8275167913577
37.89202679443811, -82.73581821736859
37.89199122844284, -82.6441196876788
37.89195566249312, -82.55242120228817
37.89192009658895, -82.46072276119658
37.892595856557286, -84.38639928279648
37.892560289833206, -84.47809852129146
37.89252472315467, -84.56979771548508
37.89248915652169, -84.66149686537753
37.89245358993426, -84.7531959709689
37.892418023392395, -84.84489503225937
37.892382456896065, -84.93659404924902
37.89234689044529, -85.02829302193801
