37.59276342883365, -84.10913374446355, 37.60723657116634, -84.09086625553645
37.59276202109439, -84.09086625553643, 37.607235163427085, -84.07259876695497
37.59276061335518, -84.07259876695497, 37.60723375568787, -84.05433127871916
37.59275920561606, -84.05433127871916, 37.60723234794875, -84.03606379082898
37.592757797876985, -84.03606379082898, 37.607230940209696, -84.01779630328444
37.59275639013801, -84.01779630328444, 37.607229532470704, -83.99952881608556
37.59275498239911, -83.99952881608556, 37.6072281247318, -83.98126132923231
37.59275357466026, -83.98126132923231, 37.60722671699295, -83.96299384272471
37.5927521669215, -83.96299384272471, 37.60722530925418, -83.94472635656274
37.59275075918279, -83.94472635656274, 37.60722390151549, -83.92645887074643
37.59274935144416, -83.92645887074642, 37.60722249377686, -83.90819138527574
37.592747943705625, -83.90819138527574, 37.607221086038315, -83.8899239001507
37.59274653596714, -83.8899239001507, 37.60721967829982, -83.8716564153713
37.59274512822872, -83.8716564153713, 37.60721827056142, -83.85338893093754
37.59274372049038, -83.85338893093754, 37.60721686282307, -83.83512144684946
37.59274231275211, -83.83512144684944, 37.607215455084805, -83.81685396310698
37.59274090501392, -83.81685396310698, 37.60721404734661, -83.79858647971015
37.59273949727577, -83.79858647971015, 37.60721263960848, -83.78031899665896
37.59273808953773, -83.78031899665896, 37.60721123187043, -83.76205151395342
37.59273668179975, -83.76205151395342, 37.60720982413245, -83.74378403159355
37.592735274061845, -83.74378403159352, 37.607208416394535, -83.72551654957928
37.59273386632401, -83.72551654957925, 37.60720700865671, -83.70724906791065
37.59273245858624, -83.70724906791067, 37.60720560091893, -83.6889815865877
37.59273105084854, -83.6889815865877, 37.607204193181246, -83.67071410561037
37.59272964311092, -83.67071410561039, 37.607202785443604, -83.65244662497868
37.592728235373364, -83.65244662497868, 37.60720137770605, -83.63417914469265
37.59272682763588, -83.63417914469265, 37.607199969968576, -83.61591166475223
37.59272541989846, -83.61591166475223, 37.607198562231154, -83.59764418515748
37.59272401216113, -83.59764418515748, 37.60719715449382, -83.57937670590836
37.592722604423855, -83.57937670590837, 37.607195746756545, -83.56110922700489
37.59272119668664, -83.56110922700489, 37.607194339019344, -83.54284174844706
37.592719788949516, -83.54284174844705, 37.60719293128222, -83.52457427023487
37.592718381212464, -83.52457427023487, 37.607191523545154, -83.50630679236832
37.59271697347549, -83.50630679236829, 37.60719011580818, -83.4880393148474
37.59271556573858, -83.48803931484738, 37.60718870807127, -83.4697718376721
37.592714158001726, -83.46977183767213, 37.60718730033444, -83.45150436084249
37.59271275026497, -83.45150436084249, 37.60718589259767, -83.43323688435851
37.592711342528276, -83.43323688435851, 37.60718448486097, -83.41496940822017
37.59270993479165, -83.41496940822017, 37.60718307712435, -83.39670193242746
37.592708527055095, -83.39670193242746, 37.607181669387785, -83.3784344569804
